28446,OSTEOCHONDRAL TALUS AUTOGRFT                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28450,TREAT MIDFOOT FRACTURE EACH                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28455,TREAT MIDFOOT FRACTURE EACH                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28456,TREAT MIDFOOT FRACTURE                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28465,TREAT MIDFOOT FRACTURE EACH                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28470,TREAT METATARSAL FRACTURE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28475,TREAT METATARSAL FRACTURE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28476,TREAT METATARSAL FRACTURE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28485,TREAT METATARSAL FRACTURE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28490,TREAT BIG TOE FRACTURE                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28495,TREAT BIG TOE FRACTURE                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28496,TREAT BIG TOE FRACTURE                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28505,TREAT BIG TOE FRACTURE                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28510,TREATMENT OF TOE FRACTURE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28515,TREATMENT OF TOE FRACTURE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28525,TREAT TOE FRACTURE                                          ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28530,TREAT SESAMOID BONE FRACTURE                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28531,TREAT SESAMOID BONE FRACTURE                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28540,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28545,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28546,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28555,REPAIR FOOT DISLOCATION                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28570,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28575,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28576,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28585,REPAIR FOOT DISLOCATION                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28600,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28605,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28606,TREAT FOOT DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28615,REPAIR FOOT DISLOCATION                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28630,TREAT TOE DISLOCATION                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28635,TREAT TOE DISLOCATION                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28636,TREAT TOE DISLOCATION                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28645,REPAIR TOE DISLOCATION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28660,TREAT TOE DISLOCATION                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28665,TREAT TOE DISLOCATION                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28666,TREAT TOE DISLOCATION                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28675,REPAIR OF TOE DISLOCATION                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28705,FUSION OF FOOT BONES                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28715,FUSION OF FOOT BONES                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28725,FUSION OF FOOT BONES                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28730,FUSION OF FOOT BONES                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28735,FUSION OF FOOT BONES                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28737,REVISION OF FOOT BONES                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28740,FUSION OF FOOT BONES                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28750,FUSION OF BIG TOE JOINT                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28755,FUSION OF BIG TOE JOINT                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28760,FUSION OF BIG TOE JOINT                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28800,AMPUTATION OF MIDFOOT                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28805,AMPUTATION THRU METATARSAL                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28810,AMPUTATION TOE & METATARSAL                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28820,AMPUTATION OF TOE                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28825,PARTIAL AMPUTATION OF TOE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28890,HIGH ENERGY ESWT PLANTAR F                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
28899,FOOT/TOES SURGERY PROCEDURE                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29000,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29010,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29015,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29035,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29040,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29044,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29046,APPLICATION OF BODY CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29049,APPLICATION OF FIGURE EIGHT                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29055,APPLICATION OF SHOULDER CAST                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29058,APPLICATION OF SHOULDER CAST                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29065,APPLICATION OF LONG ARM CAST                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29075,APPLICATION OF FOREARM CAST                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29085,APPLY HAND/WRIST CAST                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29086,APPLY FINGER CAST                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29105,APPLY LONG ARM SPLINT                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29125,APPLY FOREARM SPLINT                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29126,APPLY FOREARM SPLINT                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29130,APPLICATION OF FINGER SPLINT                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29131,APPLICATION OF FINGER SPLINT                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29200,STRAPPING OF CHEST                                          ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29240,STRAPPING OF SHOULDER                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29260,STRAPPING OF ELBOW OR WRIST                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29280,STRAPPING OF HAND OR FINGER                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29305,APPLICATION OF HIP CAST                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29325,APPLICATION OF HIP CASTS                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29345,APPLICATION OF LONG LEG CAST                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29355,APPLICATION OF LONG LEG CAST                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29358,APPLY LONG LEG CAST BRACE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29365,APPLICATION OF LONG LEG CAST                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29405,APPLY SHORT LEG CAST                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29425,APPLY SHORT LEG CAST                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29435,APPLY SHORT LEG CAST                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29440,ADDITION OF WALKER TO CAST                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29445,APPLY RIGID LEG CAST                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29450,APPLICATION OF LEG CAST                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29505,APPLICATION LONG LEG SPLINT                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29515,APPLICATION LOWER LEG SPLINT                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29520,STRAPPING OF HIP                                            ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29530,STRAPPING OF KNEE                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29540,STRAPPING OF ANKLE AND/OR FT                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29550,STRAPPING OF TOES                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29580,APPLICATION OF PASTE BOOT                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29581,APPLY MULTLAY COMPRS LWR LEG                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29584,APPL MULTLAY COMPRS ARM/HAND                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29700,REMOVAL/REVISION OF CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29705,REMOVAL/REVISION OF CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29710,REMOVAL/REVISION OF CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29720,REPAIR OF BODY CAST                                         ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29730,WINDOWING OF CAST                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29740,WEDGING OF CAST                                             ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29750,WEDGING OF CLUBFOOT CAST                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29799,CASTING/STRAPPING PROCEDURE                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29800,JAW ARTHROSCOPY/SURGERY                                     ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29804,JAW ARTHROSCOPY/SURGERY                                     ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29805,SHOULDER ARTHROSCOPY DX                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29806,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29807,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29819,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29820,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29821,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29822,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29823,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29824,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29825,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29826,SHOULDER ARTHROSCOPY/SURGERY                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29827,ARTHROSCOP ROTATOR CUFF REPR                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29828,ARTHROSCOPY BICEPS TENODESIS                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29830,ELBOW ARTHROSCOPY                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29834,ELBOW ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29835,ELBOW ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29836,ELBOW ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29837,ELBOW ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29838,ELBOW ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29840,WRIST ARTHROSCOPY                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29843,WRIST ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29844,WRIST ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29845,WRIST ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29846,WRIST ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29847,WRIST ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29848,WRIST ENDOSCOPY/SURGERY                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29850,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29851,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29855,TIBIAL ARTHROSCOPY/SURGERY                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29856,TIBIAL ARTHROSCOPY/SURGERY                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29860,HIP ARTHROSCOPY DX                                          ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29861,HIP ARTHRO W/FB REMOVAL                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29862,HIP ARTHR0 W/DEBRIDEMENT                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29863,HIP ARTHR0 W/SYNOVECTOMY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29866,AUTGRFT IMPLNT KNEE W/SCOPE                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29867,ALLGRFT IMPLNT KNEE W/SCOPE                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29870,KNEE ARTHROSCOPY DX                                         ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29871,KNEE ARTHROSCOPY/DRAINAGE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29873,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29874,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29875,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29876,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29877,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29879,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29880,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29881,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29882,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29883,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29884,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29885,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29886,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29887,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29888,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29889,KNEE ARTHROSCOPY/SURGERY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29891,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29892,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29893,SCOPE PLANTAR FASCIOTOMY                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29894,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29895,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29897,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29898,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29899,ANKLE ARTHROSCOPY/SURGERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29900,MCP JOINT ARTHROSCOPY DX                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29901,MCP JOINT ARTHROSCOPY SURG                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29902,MCP JOINT ARTHROSCOPY SURG                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29904,SUBTALAR ARTHRO W/FB RMVL                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29905,SUBTALAR ARTHRO W/EXC                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29906,SUBTALAR ARTHRO W/DEB                                       ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29907,SUBTALAR ARTHRO W/FUSION                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29914,HIP ARTHRO W/FEMOROPLASTY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29915,HIP ARTHRO ACETABULOPLASTY                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29916,HIP ARTHRO W/LABRAL REPAIR                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
29999,ARTHROSCOPY OF JOINT                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30000,DRAINAGE OF NOSE LESION                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30020,DRAINAGE OF NOSE LESION                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30100,INTRANASAL BIOPSY                                           ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30110,REMOVAL OF NOSE POLYP(S)                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30115,REMOVAL OF NOSE POLYP(S)                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30117,REMOVAL OF INTRANASAL LESION                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30118,REMOVAL OF INTRANASAL LESION                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30120,REVISION OF NOSE                                            ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30124,REMOVAL OF NOSE LESION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30125,REMOVAL OF NOSE LESION                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30130,EXCISE INFERIOR TURBINATE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30140,RESECT INFERIOR TURBINATE                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30150,PARTIAL REMOVAL OF NOSE                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30160,REMOVAL OF NOSE                                             ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30200,INJECTION TREATMENT OF NOSE                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30210,NASAL SINUS THERAPY                                         ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30220,INSERT NASAL SEPTAL BUTTON                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30300,REMOVE NASAL FOREIGN BODY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30310,REMOVE NASAL FOREIGN BODY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30320,REMOVE NASAL FOREIGN BODY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30400,RECONSTRUCTION OF NOSE                                      ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30410,RECONSTRUCTION OF NOSE                                      ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30420,RECONSTRUCTION OF NOSE                                      ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30430,REVISION OF NOSE                                            ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30435,REVISION OF NOSE                                            ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30450,REVISION OF NOSE                                            ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30460,REVISION OF NOSE                                            ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30462,REVISION OF NOSE                                            ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30465,REPAIR NASAL STENOSIS                                       ,Y,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30520,REPAIR OF NASAL SEPTUM                                      ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30540,REPAIR NASAL DEFECT                                         ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30545,REPAIR NASAL DEFECT                                         ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30560,RELEASE OF NASAL ADHESIONS                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30580,REPAIR UPPER JAW FISTULA                                    ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30600,REPAIR MOUTH/NOSE FISTULA                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30620,INTRANASAL RECONSTRUCTION                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30630,REPAIR NASAL SEPTUM DEFECT                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30801,ABLATE INF TURBINATE SUPERF                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30802,"CAUTERIZATION, INNER NOSE                                   ",-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30901,CONTROL OF NOSEBLEED                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30903,CONTROL OF NOSEBLEED                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30905,CONTROL OF NOSEBLEED                                        ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30906,REPEAT CONTROL OF NOSEBLEED                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30915,LIGATION NASAL SINUS ARTERY                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30920,LIGATION UPPER JAW ARTERY                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30930,THER FX NASAL INF TURBINATE                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
30999,NASAL SURGERY PROCEDURE                                     ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31000,IRRIGATION MAXILLARY SINUS                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31002,IRRIGATION SPHENOID SINUS                                   ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31020,EXPLORATION MAXILLARY SINUS                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31030,EXPLORATION MAXILLARY SINUS                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31032,EXPLORE SINUS REMOVE POLYPS                                 ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31040,EXPLORATION BEHIND UPPER JAW                                ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
31050,EXPLORATION SPHENOID SINUS                                  ,-,https://medicaidprovider.mt.gov/27#184022460-fee-schedules--physician
